DateAndTime	Millitm	TagIndex	Val	Status	Marker
2020-03-16 17:45:49.000	26	0	91.8474578857422	 	 
2020-03-16 17:44:48.000	995	9	4.54951047897339	 	 
2020-03-16 17:44:48.000	995	8	13972.658203125	 	 
2020-03-16 17:44:48.000	995	7	736.205993652344	 	 
2020-03-16 17:44:48.000	995	6	93.3801956176758	 	 
2020-03-16 17:44:48.000	995	5	0.1287841796875	 	 
2020-03-16 17:44:48.000	995	4	730.95556640625	 	 
2020-03-16 17:44:48.000	995	3	731.043090820313	 	 
2020-03-16 17:44:48.000	995	2	0.6136474609375	 	 
2020-03-16 17:44:48.000	995	1	91.4642715454102	 	 
2020-03-16 17:44:48.000	995	0	92.0949783325195	 	 
2020-03-16 17:43:49.000	25	9	4.44555473327637	 	 
2020-03-16 17:43:49.000	25	8	13953.8837890625	 	 
2020-03-16 17:43:49.000	25	7	737.533203125	 	 
